,Date,Location,Increase_in_gw_storage,Running_total,Location_running_total
283,2021-07-01,GW_storage_AZ_APS_N_GW[AF],4.0,49670356.0,8.0
284,2021-08-01,GW_storage_AZ_APS_N_GW[AF],4.0,66913363.0,12.0
285,2021-09-01,GW_storage_AZ_APS_N_GW[AF],9.0,83753736.0,21.0
286,2021-10-01,GW_storage_AZ_APS_N_GW[AF],9.0,100194192.0,30.0
287,2021-11-01,GW_storage_AZ_APS_N_GW[AF],599.0,116248204.0,629.0
288,2021-12-01,GW_storage_AZ_APS_N_GW[AF],697.0,131908833.0,1326.0
289,2022-01-01,GW_storage_AZ_APS_N_GW[AF],667.0,147204035.0,1993.0
290,2022-02-01,GW_storage_AZ_APS_N_GW[AF],655.0,162193243.0,2648.0
291,2022-03-01,GW_storage_AZ_APS_N_GW[AF],643.0,176831989.0,3291.0
292,2022-04-01,GW_storage_AZ_APS_N_GW[AF],630.0,191135251.0,3921.0
293,2022-05-01,GW_storage_AZ_APS_N_GW[AF],618.0,205105888.0,4539.0
294,2022-06-01,GW_storage_AZ_APS_N_GW[AF],576.0,225435952.0,5115.0
295,2022-07-01,GW_storage_AZ_APS_N_GW[AF],522.0,249475850.0,5637.0
296,2022-08-01,GW_storage_AZ_APS_N_GW[AF],459.0,275521669.0,6096.0
297,2022-09-01,GW_storage_AZ_APS_N_GW[AF],412.0,301051651.0,6508.0
298,2022-10-01,GW_storage_AZ_APS_N_GW[AF],338.0,326058311.0,6846.0
299,2022-11-01,GW_storage_AZ_APS_N_GW[AF],261.0,350557230.0,7107.0
300,2022-12-01,GW_storage_AZ_APS_N_GW[AF],255.0,374558046.0,7362.0
