,Date,Location,Reduction_in_hydropower_generation,Running_total,Location_running_total
10125,2057-02-01,Hydro_Little Goose[GwH],-26.0,-29499.0,1654.0
10126,2057-04-01,Hydro_Little Goose[GwH],15.0,-30537.0,1669.0
10127,2057-05-01,Hydro_Little Goose[GwH],-20.0,-30489.0,1649.0
10128,2057-06-01,Hydro_Little Goose[GwH],-6.0,-30732.0,1643.0
10129,2057-07-01,Hydro_Little Goose[GwH],-7.0,-30937.0,1636.0
10130,2057-08-01,Hydro_Little Goose[GwH],-7.0,-31094.0,1629.0
10131,2057-09-01,Hydro_Little Goose[GwH],-25.0,-30934.0,1604.0
10132,2057-10-01,Hydro_Little Goose[GwH],5.0,-30777.0,1609.0
10133,2057-11-01,Hydro_Little Goose[GwH],-34.0,-30767.0,1575.0
10134,2057-12-01,Hydro_Little Goose[GwH],6.0,-30691.0,1581.0
10135,2058-01-01,Hydro_Little Goose[GwH],-27.0,-30959.0,1554.0
10136,2058-02-01,Hydro_Little Goose[GwH],-8.0,-31076.0,1546.0
10137,2058-03-01,Hydro_Little Goose[GwH],-41.0,-31379.0,1505.0
10138,2058-04-01,Hydro_Little Goose[GwH],-2.0,-31479.0,1503.0
10139,2058-06-01,Hydro_Little Goose[GwH],-26.0,-31861.0,1477.0
10140,2058-07-01,Hydro_Little Goose[GwH],-7.0,-32069.0,1470.0
10141,2058-08-01,Hydro_Little Goose[GwH],-5.0,-32201.0,1465.0
10142,2058-09-01,Hydro_Little Goose[GwH],-50.0,-32352.0,1415.0
10143,2059-01-01,Hydro_Little Goose[GwH],-21.0,-32825.0,1394.0
10144,2059-04-01,Hydro_Little Goose[GwH],449.0,-32431.0,1843.0
10145,2059-05-01,Hydro_Little Goose[GwH],-26.0,-32460.0,1817.0
10146,2059-06-01,Hydro_Little Goose[GwH],-7.0,-32547.0,1810.0
10147,2059-07-01,Hydro_Little Goose[GwH],-8.0,-32744.0,1802.0
10148,2059-08-01,Hydro_Little Goose[GwH],-8.0,-32743.0,1794.0
10149,2059-09-01,Hydro_Little Goose[GwH],-25.0,-32683.0,1769.0
10150,2059-10-01,Hydro_Little Goose[GwH],-32.0,-32695.0,1737.0
10151,2059-11-01,Hydro_Little Goose[GwH],-22.0,-32756.0,1715.0
10152,2059-12-01,Hydro_Little Goose[GwH],-22.0,-32859.0,1693.0
10153,2060-01-01,Hydro_Little Goose[GwH],-22.0,-33042.0,1671.0
10154,2060-03-01,Hydro_Little Goose[GwH],166.0,-33528.0,1837.0
10155,2060-04-01,Hydro_Little Goose[GwH],208.0,-33512.0,2045.0
10156,2060-05-01,Hydro_Little Goose[GwH],43.0,-33372.0,2088.0
10157,2060-06-01,Hydro_Little Goose[GwH],-20.0,-33323.0,2068.0
10158,2060-07-01,Hydro_Little Goose[GwH],-6.0,-33268.0,2062.0
10159,2060-08-01,Hydro_Little Goose[GwH],-6.0,-33445.0,2056.0
10160,2060-09-01,Hydro_Little Goose[GwH],-20.0,-33457.0,2036.0
10161,2060-10-01,Hydro_Little Goose[GwH],-52.0,-33742.0,1984.0
10162,2060-11-01,Hydro_Little Goose[GwH],-25.0,-33911.0,1959.0
10163,2060-12-01,Hydro_Little Goose[GwH],-27.0,-34005.0,1932.0
10164,2061-01-01,Hydro_Little Goose[GwH],-26.0,-34147.0,1906.0
10165,2061-02-01,Hydro_Little Goose[GwH],38.0,-34183.0,1944.0
10166,2061-04-01,Hydro_Little Goose[GwH],215.0,-34384.0,2159.0
10167,2061-05-01,Hydro_Little Goose[GwH],213.0,-33814.0,2372.0
10168,2061-06-01,Hydro_Little Goose[GwH],-20.0,-33566.0,2352.0
10169,2061-07-01,Hydro_Little Goose[GwH],-10.0,-33562.0,2342.0
10170,2061-08-01,Hydro_Little Goose[GwH],-10.0,-33668.0,2332.0
10171,2061-09-01,Hydro_Little Goose[GwH],-62.0,-33899.0,2270.0
10172,2061-10-01,Hydro_Little Goose[GwH],-43.0,-33932.0,2227.0
10173,2061-12-01,Hydro_Little Goose[GwH],-39.0,-34034.0,2188.0
10174,2062-01-01,Hydro_Little Goose[GwH],-39.0,-34183.0,2149.0
10175,2062-03-01,Hydro_Little Goose[GwH],220.0,-33915.0,2369.0
10176,2062-04-01,Hydro_Little Goose[GwH],100.0,-34072.0,2469.0
10177,2062-05-01,Hydro_Little Goose[GwH],-47.0,-33855.0,2422.0
10178,2062-06-01,Hydro_Little Goose[GwH],-14.0,-33721.0,2408.0
10179,2062-07-01,Hydro_Little Goose[GwH],-8.0,-33892.0,2400.0
10180,2062-08-01,Hydro_Little Goose[GwH],-9.0,-33823.0,2391.0
10181,2062-09-01,Hydro_Little Goose[GwH],-48.0,-33832.0,2343.0
10182,2062-10-01,Hydro_Little Goose[GwH],-65.0,-33981.0,2278.0
10183,2062-11-01,Hydro_Little Goose[GwH],-41.0,-34063.0,2237.0
10184,2062-12-01,Hydro_Little Goose[GwH],-41.0,-34030.0,2196.0
10185,2063-01-01,Hydro_Little Goose[GwH],-24.0,-33936.0,2172.0
10186,2063-02-01,Hydro_Little Goose[GwH],-56.0,-34278.0,2116.0
10187,2063-03-01,Hydro_Little Goose[GwH],-40.0,-34600.0,2076.0
10188,2063-04-01,Hydro_Little Goose[GwH],235.0,-35676.0,2311.0
10189,2063-05-01,Hydro_Little Goose[GwH],386.0,-34602.0,2697.0
10190,2063-06-01,Hydro_Little Goose[GwH],-50.0,-34516.0,2647.0
10191,2063-07-01,Hydro_Little Goose[GwH],-20.0,-34552.0,2627.0
10192,2063-08-01,Hydro_Little Goose[GwH],-6.0,-34727.0,2621.0
10193,2063-09-01,Hydro_Little Goose[GwH],-63.0,-34936.0,2558.0
10194,2063-10-01,Hydro_Little Goose[GwH],-32.0,-35089.0,2526.0
10195,2063-11-01,Hydro_Little Goose[GwH],-4.0,-35251.0,2522.0
10196,2063-12-01,Hydro_Little Goose[GwH],-47.0,-35244.0,2475.0
10197,2064-01-01,Hydro_Little Goose[GwH],-40.0,-35378.0,2435.0
10198,2064-02-01,Hydro_Little Goose[GwH],131.0,-35294.0,2566.0
10199,2064-03-01,Hydro_Little Goose[GwH],268.0,-36334.0,2834.0
10200,2064-04-01,Hydro_Little Goose[GwH],273.0,-36692.0,3107.0
10201,2064-05-01,Hydro_Little Goose[GwH],81.0,-36485.0,3188.0
10202,2064-06-01,Hydro_Little Goose[GwH],-43.0,-36446.0,3145.0
10203,2064-07-01,Hydro_Little Goose[GwH],-5.0,-36461.0,3140.0
10204,2064-08-01,Hydro_Little Goose[GwH],-7.0,-36398.0,3133.0
10205,2064-09-01,Hydro_Little Goose[GwH],-68.0,-36160.0,3065.0
10206,2064-10-01,Hydro_Little Goose[GwH],-88.0,-36353.0,2977.0
10207,2064-11-01,Hydro_Little Goose[GwH],-50.0,-36492.0,2927.0
10208,2064-12-01,Hydro_Little Goose[GwH],-57.0,-36436.0,2870.0
10209,2065-01-01,Hydro_Little Goose[GwH],-51.0,-36718.0,2819.0
10210,2065-02-01,Hydro_Little Goose[GwH],-50.0,-37201.0,2769.0
10211,2065-03-01,Hydro_Little Goose[GwH],205.0,-37363.0,2974.0
10212,2065-04-01,Hydro_Little Goose[GwH],162.0,-37316.0,3136.0
10213,2065-05-01,Hydro_Little Goose[GwH],-36.0,-37863.0,3100.0
10214,2065-06-01,Hydro_Little Goose[GwH],-18.0,-38406.0,3082.0
10215,2065-07-01,Hydro_Little Goose[GwH],-5.0,-38669.0,3077.0
10216,2065-08-01,Hydro_Little Goose[GwH],-6.0,-38750.0,3071.0
10217,2065-09-01,Hydro_Little Goose[GwH],-104.0,-38992.0,2967.0
10218,2065-10-01,Hydro_Little Goose[GwH],-32.0,-39053.0,2935.0
10219,2065-11-01,Hydro_Little Goose[GwH],-11.0,-39170.0,2924.0
10220,2065-12-01,Hydro_Little Goose[GwH],-52.0,-39177.0,2872.0
10221,2066-01-01,Hydro_Little Goose[GwH],-54.0,-39157.0,2818.0
10222,2066-02-01,Hydro_Little Goose[GwH],-48.0,-39094.0,2770.0
10223,2066-03-01,Hydro_Little Goose[GwH],-52.0,-39037.0,2718.0
10224,2066-04-01,Hydro_Little Goose[GwH],-2.0,-37803.0,2716.0
10225,2066-05-01,Hydro_Little Goose[GwH],-37.0,-37492.0,2679.0
10226,2066-06-01,Hydro_Little Goose[GwH],-4.0,-37383.0,2675.0
10227,2066-07-01,Hydro_Little Goose[GwH],-5.0,-37406.0,2670.0
10228,2066-08-01,Hydro_Little Goose[GwH],-6.0,-37350.0,2664.0
10229,2066-09-01,Hydro_Little Goose[GwH],-38.0,-37054.0,2626.0
10230,2066-10-01,Hydro_Little Goose[GwH],-29.0,-37099.0,2597.0
10231,2066-11-01,Hydro_Little Goose[GwH],-45.0,-37254.0,2552.0
10232,2066-12-01,Hydro_Little Goose[GwH],-34.0,-37108.0,2518.0
10233,2067-01-01,Hydro_Little Goose[GwH],-49.0,-37676.0,2469.0
10234,2067-02-01,Hydro_Little Goose[GwH],-19.0,-37641.0,2450.0
10235,2067-03-01,Hydro_Little Goose[GwH],-23.0,-37558.0,2427.0
10236,2067-04-01,Hydro_Little Goose[GwH],-36.0,-37937.0,2391.0
10237,2067-05-01,Hydro_Little Goose[GwH],-32.0,-38905.0,2359.0
10238,2067-06-01,Hydro_Little Goose[GwH],-6.0,-39692.0,2353.0
10239,2067-07-01,Hydro_Little Goose[GwH],-7.0,-40291.0,2346.0
10240,2067-08-01,Hydro_Little Goose[GwH],-6.0,-40767.0,2340.0
10241,2067-09-01,Hydro_Little Goose[GwH],-6.0,-40800.0,2334.0
10242,2067-10-01,Hydro_Little Goose[GwH],1.0,-40969.0,2335.0
10243,2067-11-01,Hydro_Little Goose[GwH],25.0,-41196.0,2360.0
10244,2067-12-01,Hydro_Little Goose[GwH],5.0,-41654.0,2365.0
10245,2068-01-01,Hydro_Little Goose[GwH],-52.0,-42478.0,2313.0
10246,2068-02-01,Hydro_Little Goose[GwH],6.0,-42848.0,2319.0
10247,2068-03-01,Hydro_Little Goose[GwH],-156.0,-43823.0,2163.0
10248,2068-04-01,Hydro_Little Goose[GwH],101.0,-43985.0,2264.0
10249,2068-05-01,Hydro_Little Goose[GwH],276.0,-43660.0,2540.0
10250,2068-06-01,Hydro_Little Goose[GwH],-55.0,-44233.0,2485.0
10251,2068-07-01,Hydro_Little Goose[GwH],-11.0,-44666.0,2474.0
10252,2068-08-01,Hydro_Little Goose[GwH],-7.0,-44651.0,2467.0
10253,2068-09-01,Hydro_Little Goose[GwH],-17.0,-44758.0,2450.0
10254,2068-10-01,Hydro_Little Goose[GwH],-65.0,-44809.0,2385.0
10255,2068-11-01,Hydro_Little Goose[GwH],-10.0,-44777.0,2375.0
10256,2068-12-01,Hydro_Little Goose[GwH],-42.0,-45050.0,2333.0
10257,2069-01-01,Hydro_Little Goose[GwH],-43.0,-45274.0,2290.0
10258,2069-02-01,Hydro_Little Goose[GwH],96.0,-45209.0,2386.0
10259,2069-03-01,Hydro_Little Goose[GwH],108.0,-45172.0,2494.0
10260,2069-04-01,Hydro_Little Goose[GwH],199.0,-45822.0,2693.0
10261,2069-05-01,Hydro_Little Goose[GwH],127.0,-45636.0,2820.0
10262,2069-06-01,Hydro_Little Goose[GwH],-14.0,-45891.0,2806.0
10263,2069-07-01,Hydro_Little Goose[GwH],-4.0,-46050.0,2802.0
10264,2069-08-01,Hydro_Little Goose[GwH],-5.0,-46010.0,2797.0
10265,2069-09-01,Hydro_Little Goose[GwH],-56.0,-45863.0,2741.0
10266,2069-10-01,Hydro_Little Goose[GwH],-81.0,-46058.0,2660.0
10267,2069-11-01,Hydro_Little Goose[GwH],-56.0,-46128.0,2604.0
10268,2069-12-01,Hydro_Little Goose[GwH],-64.0,-46292.0,2540.0
10269,2070-01-01,Hydro_Little Goose[GwH],-38.0,-46218.0,2502.0
10270,2070-02-01,Hydro_Little Goose[GwH],-53.0,-46546.0,2449.0
10271,2070-03-01,Hydro_Little Goose[GwH],-47.0,-46713.0,2402.0
10272,2070-04-01,Hydro_Little Goose[GwH],-38.0,-47893.0,2364.0
10273,2070-05-01,Hydro_Little Goose[GwH],-14.0,-47834.0,2350.0
10274,2070-06-01,Hydro_Little Goose[GwH],-6.0,-47878.0,2344.0
10275,2070-07-01,Hydro_Little Goose[GwH],-5.0,-47866.0,2339.0
10276,2070-08-01,Hydro_Little Goose[GwH],-5.0,-47853.0,2334.0
10277,2070-09-01,Hydro_Little Goose[GwH],-46.0,-47715.0,2288.0
10278,2070-10-01,Hydro_Little Goose[GwH],-52.0,-47869.0,2236.0
10279,2070-11-01,Hydro_Little Goose[GwH],-48.0,-48206.0,2188.0
10280,2070-12-01,Hydro_Little Goose[GwH],-35.0,-48577.0,2153.0
10281,2025-08-01,Hydro_Long Lake[GwH],-1.0,-624.0,-1.0
10282,2025-11-01,Hydro_Long Lake[GwH],-1.0,-1282.0,-2.0
10283,2025-12-01,Hydro_Long Lake[GwH],-1.0,-1420.0,-3.0
10284,2026-01-01,Hydro_Long Lake[GwH],-1.0,-1848.0,-4.0
10285,2026-02-01,Hydro_Long Lake[GwH],-1.0,-2013.0,-5.0
10286,2026-03-01,Hydro_Long Lake[GwH],-1.0,-1981.0,-6.0
10287,2026-04-01,Hydro_Long Lake[GwH],-1.0,-2281.0,-7.0
10288,2026-05-01,Hydro_Long Lake[GwH],-2.0,-1775.0,-9.0
10289,2026-06-01,Hydro_Long Lake[GwH],-2.0,-2098.0,-11.0
10290,2026-07-01,Hydro_Long Lake[GwH],-2.0,-2160.0,-13.0
10291,2032-04-01,Hydro_Long Lake[GwH],-1.0,-3631.0,-14.0
10292,2032-05-01,Hydro_Long Lake[GwH],-1.0,-3897.0,-15.0
10293,2032-06-01,Hydro_Long Lake[GwH],-1.0,-3993.0,-16.0
10294,2032-07-01,Hydro_Long Lake[GwH],-1.0,-4267.0,-17.0
10295,2032-11-01,Hydro_Long Lake[GwH],-1.0,-4313.0,-18.0
10296,2032-12-01,Hydro_Long Lake[GwH],-2.0,-4027.0,-20.0
10297,2033-01-01,Hydro_Long Lake[GwH],-3.0,-4233.0,-23.0
10298,2033-02-01,Hydro_Long Lake[GwH],-2.0,-4257.0,-25.0
10299,2033-03-01,Hydro_Long Lake[GwH],-2.0,-4321.0,-27.0
10300,2033-04-01,Hydro_Long Lake[GwH],-2.0,-3981.0,-29.0
10301,2033-05-01,Hydro_Long Lake[GwH],-3.0,-4013.0,-32.0
10302,2033-06-01,Hydro_Long Lake[GwH],-3.0,-4108.0,-35.0
10303,2033-07-01,Hydro_Long Lake[GwH],-2.0,-4136.0,-37.0
10304,2033-08-01,Hydro_Long Lake[GwH],-2.0,-4136.0,-39.0
10305,2033-09-01,Hydro_Long Lake[GwH],-1.0,-4173.0,-40.0
10306,2033-10-01,Hydro_Long Lake[GwH],-1.0,-4134.0,-41.0
10307,2033-11-01,Hydro_Long Lake[GwH],-1.0,-4651.0,-42.0
10308,2033-12-01,Hydro_Long Lake[GwH],-1.0,-4853.0,-43.0
10309,2036-08-01,Hydro_Long Lake[GwH],-1.0,-3546.0,-44.0
10310,2037-06-01,Hydro_Long Lake[GwH],-1.0,-5074.0,-45.0
10311,2037-07-01,Hydro_Long Lake[GwH],-1.0,-5849.0,-46.0
10312,2038-03-01,Hydro_Long Lake[GwH],-1.0,-9152.0,-47.0
10313,2038-04-01,Hydro_Long Lake[GwH],-2.0,-9401.0,-49.0
10314,2038-05-01,Hydro_Long Lake[GwH],-3.0,-10387.0,-52.0
10315,2038-06-01,Hydro_Long Lake[GwH],-5.0,-10346.0,-57.0
10316,2038-07-01,Hydro_Long Lake[GwH],-5.0,-10599.0,-62.0
10317,2038-08-01,Hydro_Long Lake[GwH],-4.0,-10842.0,-66.0
10318,2038-09-01,Hydro_Long Lake[GwH],-3.0,-10936.0,-69.0
10319,2038-10-01,Hydro_Long Lake[GwH],-4.0,-11061.0,-73.0
10320,2038-11-01,Hydro_Long Lake[GwH],-4.0,-11123.0,-77.0
10321,2038-12-01,Hydro_Long Lake[GwH],-5.0,-11332.0,-82.0
10322,2039-01-01,Hydro_Long Lake[GwH],-5.0,-11454.0,-87.0
10323,2039-02-01,Hydro_Long Lake[GwH],-4.0,-11564.0,-91.0
10324,2039-03-01,Hydro_Long Lake[GwH],-5.0,-11664.0,-96.0
10325,2039-04-01,Hydro_Long Lake[GwH],-5.0,-11768.0,-101.0
10326,2039-05-01,Hydro_Long Lake[GwH],-6.0,-11962.0,-107.0
10327,2039-06-01,Hydro_Long Lake[GwH],-5.0,-12109.0,-112.0
10328,2039-07-01,Hydro_Long Lake[GwH],-4.0,-12291.0,-116.0
10329,2039-08-01,Hydro_Long Lake[GwH],-2.0,-12397.0,-118.0
10330,2039-09-01,Hydro_Long Lake[GwH],-1.0,-12476.0,-119.0
10331,2039-10-01,Hydro_Long Lake[GwH],-1.0,-12514.0,-120.0
10332,2039-12-01,Hydro_Long Lake[GwH],-1.0,-12670.0,-121.0
10333,2040-05-01,Hydro_Long Lake[GwH],-1.0,-13612.0,-122.0
10334,2040-06-01,Hydro_Long Lake[GwH],-2.0,-13848.0,-124.0
10335,2040-07-01,Hydro_Long Lake[GwH],-1.0,-13951.0,-125.0
10336,2040-08-01,Hydro_Long Lake[GwH],-1.0,-14025.0,-126.0
10337,2041-04-01,Hydro_Long Lake[GwH],-1.0,-14696.0,-127.0
10338,2041-05-01,Hydro_Long Lake[GwH],-2.0,-15071.0,-129.0
10339,2041-06-01,Hydro_Long Lake[GwH],-2.0,-15101.0,-131.0
10340,2041-07-01,Hydro_Long Lake[GwH],-2.0,-15186.0,-133.0
10341,2041-08-01,Hydro_Long Lake[GwH],-2.0,-15294.0,-135.0
10342,2041-09-01,Hydro_Long Lake[GwH],-1.0,-15194.0,-136.0
10343,2041-10-01,Hydro_Long Lake[GwH],-1.0,-15205.0,-137.0
10344,2041-11-01,Hydro_Long Lake[GwH],-2.0,-15151.0,-139.0
10345,2041-12-01,Hydro_Long Lake[GwH],-3.0,-15014.0,-142.0
10346,2042-01-01,Hydro_Long Lake[GwH],-4.0,-15027.0,-146.0
10347,2042-02-01,Hydro_Long Lake[GwH],-3.0,-14987.0,-149.0
10348,2042-03-01,Hydro_Long Lake[GwH],-4.0,-14870.0,-153.0
10349,2042-04-01,Hydro_Long Lake[GwH],-4.0,-15152.0,-157.0
10350,2042-05-01,Hydro_Long Lake[GwH],-5.0,-15485.0,-162.0
10351,2042-06-01,Hydro_Long Lake[GwH],-5.0,-15877.0,-167.0
10352,2042-07-01,Hydro_Long Lake[GwH],-4.0,-16279.0,-171.0
10353,2042-08-01,Hydro_Long Lake[GwH],-3.0,-17132.0,-174.0
10354,2042-09-01,Hydro_Long Lake[GwH],-2.0,-17714.0,-176.0
10355,2042-10-01,Hydro_Long Lake[GwH],-2.0,-17707.0,-178.0
10356,2042-11-01,Hydro_Long Lake[GwH],-4.0,-17592.0,-182.0
10357,2042-12-01,Hydro_Long Lake[GwH],-5.0,-17209.0,-187.0
10358,2043-01-01,Hydro_Long Lake[GwH],-5.0,-16876.0,-192.0
10359,2043-02-01,Hydro_Long Lake[GwH],-4.0,-16711.0,-196.0
10360,2043-03-01,Hydro_Long Lake[GwH],-4.0,-16607.0,-200.0
10361,2043-04-01,Hydro_Long Lake[GwH],-5.0,-16631.0,-205.0
10362,2043-05-01,Hydro_Long Lake[GwH],-2.0,-16771.0,-207.0
10363,2043-06-01,Hydro_Long Lake[GwH],-2.0,-16819.0,-209.0
10364,2043-07-01,Hydro_Long Lake[GwH],-1.0,-17083.0,-210.0
10365,2043-11-01,Hydro_Long Lake[GwH],-2.0,-17302.0,-212.0
10366,2044-01-01,Hydro_Long Lake[GwH],-2.0,-17115.0,-214.0
10367,2044-02-01,Hydro_Long Lake[GwH],-2.0,-17004.0,-216.0
10368,2044-03-01,Hydro_Long Lake[GwH],-2.0,-16655.0,-218.0
10369,2044-05-01,Hydro_Long Lake[GwH],-2.0,-16463.0,-220.0
10370,2044-06-01,Hydro_Long Lake[GwH],-2.0,-16489.0,-222.0
10371,2044-07-01,Hydro_Long Lake[GwH],-3.0,-16396.0,-225.0
10372,2044-08-01,Hydro_Long Lake[GwH],-2.0,-16299.0,-227.0
10373,2044-09-01,Hydro_Long Lake[GwH],-2.0,-16233.0,-229.0
10374,2044-10-01,Hydro_Long Lake[GwH],-2.0,-16471.0,-231.0
10375,2044-11-01,Hydro_Long Lake[GwH],-2.0,-16613.0,-233.0
10376,2044-12-01,Hydro_Long Lake[GwH],-2.0,-16733.0,-235.0
10377,2045-01-01,Hydro_Long Lake[GwH],-1.0,-16791.0,-236.0
10378,2048-07-01,Hydro_Long Lake[GwH],-1.0,-12250.0,-237.0
10379,2048-08-01,Hydro_Long Lake[GwH],-1.0,-12429.0,-238.0
10380,2048-12-01,Hydro_Long Lake[GwH],-2.0,-12784.0,-240.0
10381,2049-01-01,Hydro_Long Lake[GwH],-2.0,-12803.0,-242.0
10382,2049-02-01,Hydro_Long Lake[GwH],-1.0,-12996.0,-243.0
10383,2049-03-01,Hydro_Long Lake[GwH],-1.0,-12736.0,-244.0
10384,2049-04-01,Hydro_Long Lake[GwH],-2.0,-13295.0,-246.0
10385,2049-05-01,Hydro_Long Lake[GwH],-2.0,-12718.0,-248.0
10386,2049-06-01,Hydro_Long Lake[GwH],-2.0,-12555.0,-250.0
10387,2049-07-01,Hydro_Long Lake[GwH],-1.0,-12411.0,-251.0
10388,2049-08-01,Hydro_Long Lake[GwH],-1.0,-12429.0,-252.0
10389,2050-07-01,Hydro_Long Lake[GwH],-1.0,-15012.0,-253.0
10390,2050-08-01,Hydro_Long Lake[GwH],-1.0,-15049.0,-254.0
10391,2050-10-01,Hydro_Long Lake[GwH],-1.0,-15577.0,-255.0
10392,2050-11-01,Hydro_Long Lake[GwH],-2.0,-15890.0,-257.0
10393,2050-12-01,Hydro_Long Lake[GwH],-1.0,-16131.0,-258.0
10394,2051-01-01,Hydro_Long Lake[GwH],-1.0,-16018.0,-259.0
10395,2051-02-01,Hydro_Long Lake[GwH],-1.0,-16259.0,-260.0
10396,2051-03-01,Hydro_Long Lake[GwH],-1.0,-16299.0,-261.0
10397,2051-04-01,Hydro_Long Lake[GwH],-1.0,-15791.0,-262.0
10398,2051-05-01,Hydro_Long Lake[GwH],-2.0,-15691.0,-264.0
10399,2051-06-01,Hydro_Long Lake[GwH],-2.0,-15663.0,-266.0
10400,2051-07-01,Hydro_Long Lake[GwH],-2.0,-15542.0,-268.0
10401,2051-08-01,Hydro_Long Lake[GwH],-2.0,-15524.0,-270.0
10402,2051-09-01,Hydro_Long Lake[GwH],-1.0,-15623.0,-271.0
10403,2053-03-01,Hydro_Long Lake[GwH],-2.0,-21040.0,-273.0
10404,2053-04-01,Hydro_Long Lake[GwH],-3.0,-21445.0,-276.0
10405,2053-05-01,Hydro_Long Lake[GwH],-7.0,-21440.0,-283.0
10406,2053-06-01,Hydro_Long Lake[GwH],-10.0,-21580.0,-293.0
10407,2053-07-01,Hydro_Long Lake[GwH],-10.0,-21953.0,-303.0
10408,2053-08-01,Hydro_Long Lake[GwH],-8.0,-22332.0,-311.0
10409,2053-09-01,Hydro_Long Lake[GwH],-6.0,-22528.0,-317.0
10410,2053-10-01,Hydro_Long Lake[GwH],-7.0,-22398.0,-324.0
10411,2053-11-01,Hydro_Long Lake[GwH],-8.0,-22257.0,-332.0
10412,2053-12-01,Hydro_Long Lake[GwH],-9.0,-22617.0,-341.0
10413,2054-01-01,Hydro_Long Lake[GwH],-10.0,-23097.0,-351.0
10414,2054-02-01,Hydro_Long Lake[GwH],-8.0,-23440.0,-359.0
10415,2054-03-01,Hydro_Long Lake[GwH],-9.0,-23425.0,-368.0
10416,2054-04-01,Hydro_Long Lake[GwH],-9.0,-23695.0,-377.0
10417,2054-05-01,Hydro_Long Lake[GwH],-11.0,-23946.0,-388.0
10418,2054-06-01,Hydro_Long Lake[GwH],-9.0,-24173.0,-397.0
10419,2054-07-01,Hydro_Long Lake[GwH],-7.0,-24483.0,-404.0
10420,2054-08-01,Hydro_Long Lake[GwH],-5.0,-24613.0,-409.0
10421,2054-09-01,Hydro_Long Lake[GwH],-3.0,-24829.0,-412.0
10422,2054-10-01,Hydro_Long Lake[GwH],-3.0,-24884.0,-415.0
10423,2054-11-01,Hydro_Long Lake[GwH],-2.0,-25000.0,-417.0
10424,2054-12-01,Hydro_Long Lake[GwH],-3.0,-25232.0,-420.0
10425,2055-01-01,Hydro_Long Lake[GwH],-2.0,-25645.0,-422.0
10426,2055-02-01,Hydro_Long Lake[GwH],-1.0,-26032.0,-423.0
10427,2055-03-01,Hydro_Long Lake[GwH],-2.0,-26343.0,-425.0
10428,2055-04-01,Hydro_Long Lake[GwH],-2.0,-25868.0,-427.0
10429,2055-05-01,Hydro_Long Lake[GwH],-2.0,-26054.0,-429.0
10430,2055-06-01,Hydro_Long Lake[GwH],-2.0,-26505.0,-431.0
10431,2055-07-01,Hydro_Long Lake[GwH],-2.0,-26720.0,-433.0
10432,2055-08-01,Hydro_Long Lake[GwH],-1.0,-26864.0,-434.0
10433,2056-01-01,Hydro_Long Lake[GwH],-1.0,-27299.0,-435.0
10434,2056-02-01,Hydro_Long Lake[GwH],-1.0,-27475.0,-436.0
10435,2056-03-01,Hydro_Long Lake[GwH],-2.0,-27591.0,-438.0
10436,2056-04-01,Hydro_Long Lake[GwH],-1.0,-26734.0,-439.0
10437,2056-05-01,Hydro_Long Lake[GwH],-1.0,-26821.0,-440.0
10438,2056-06-01,Hydro_Long Lake[GwH],-1.0,-26983.0,-441.0
10439,2056-07-01,Hydro_Long Lake[GwH],-1.0,-27103.0,-442.0
10440,2057-06-01,Hydro_Long Lake[GwH],-1.0,-30732.0,-443.0
10441,2057-07-01,Hydro_Long Lake[GwH],-1.0,-30937.0,-444.0
10442,2057-08-01,Hydro_Long Lake[GwH],-1.0,-31094.0,-445.0
10443,2057-11-01,Hydro_Long Lake[GwH],-1.0,-30767.0,-446.0
10444,2057-12-01,Hydro_Long Lake[GwH],-2.0,-30691.0,-448.0
10445,2058-01-01,Hydro_Long Lake[GwH],-2.0,-30959.0,-450.0
10446,2058-02-01,Hydro_Long Lake[GwH],-2.0,-31076.0,-452.0
10447,2058-03-01,Hydro_Long Lake[GwH],-2.0,-31379.0,-454.0
10448,2058-04-01,Hydro_Long Lake[GwH],-3.0,-31479.0,-457.0
10449,2058-05-01,Hydro_Long Lake[GwH],-4.0,-31592.0,-461.0
10450,2058-06-01,Hydro_Long Lake[GwH],-4.0,-31861.0,-465.0
10451,2058-07-01,Hydro_Long Lake[GwH],-3.0,-32069.0,-468.0
10452,2058-08-01,Hydro_Long Lake[GwH],-2.0,-32201.0,-470.0
10453,2058-09-01,Hydro_Long Lake[GwH],-2.0,-32352.0,-472.0
10454,2058-10-01,Hydro_Long Lake[GwH],-2.0,-32390.0,-474.0
10455,2058-11-01,Hydro_Long Lake[GwH],-2.0,-32529.0,-476.0
10456,2058-12-01,Hydro_Long Lake[GwH],-2.0,-32637.0,-478.0
10457,2059-01-01,Hydro_Long Lake[GwH],-3.0,-32825.0,-481.0
10458,2059-02-01,Hydro_Long Lake[GwH],-2.0,-32872.0,-483.0
10459,2059-03-01,Hydro_Long Lake[GwH],-4.0,-32975.0,-487.0
10460,2059-04-01,Hydro_Long Lake[GwH],-3.0,-32431.0,-490.0
10461,2059-05-01,Hydro_Long Lake[GwH],-3.0,-32460.0,-493.0
10462,2059-06-01,Hydro_Long Lake[GwH],-3.0,-32547.0,-496.0
10463,2059-07-01,Hydro_Long Lake[GwH],-2.0,-32744.0,-498.0
10464,2059-08-01,Hydro_Long Lake[GwH],-2.0,-32743.0,-500.0
10465,2059-09-01,Hydro_Long Lake[GwH],-1.0,-32683.0,-501.0
