,Date,Location,Reduction_in_hydropower_generation,Running_total,Location_running_total
11640,2059-09-01,Hydro_Kerr[GwH],-2.0,-68818.0,-731.0
11641,2059-10-01,Hydro_Kerr[GwH],-2.0,-69053.0,-733.0
11642,2059-11-01,Hydro_Kerr[GwH],-2.0,-69315.0,-735.0
11643,2059-12-01,Hydro_Kerr[GwH],-2.0,-69450.0,-737.0
11644,2060-01-01,Hydro_Kerr[GwH],-2.0,-69789.0,-739.0
11645,2060-02-01,Hydro_Kerr[GwH],-2.0,-69982.0,-741.0
11646,2060-05-01,Hydro_Kerr[GwH],-1.0,-71917.0,-742.0
11647,2060-06-01,Hydro_Kerr[GwH],-1.0,-72019.0,-743.0
11648,2060-07-01,Hydro_Kerr[GwH],-1.0,-72156.0,-744.0
11649,2060-08-01,Hydro_Kerr[GwH],-1.0,-72520.0,-745.0
11650,2061-05-01,Hydro_Kerr[GwH],-1.0,-74980.0,-746.0
11651,2061-06-01,Hydro_Kerr[GwH],-1.0,-74900.0,-747.0
11652,2061-07-01,Hydro_Kerr[GwH],-2.0,-75054.0,-749.0
11653,2061-08-01,Hydro_Kerr[GwH],-1.0,-75267.0,-750.0
11654,2061-12-01,Hydro_Kerr[GwH],-1.0,-75826.0,-751.0
11655,2062-05-01,Hydro_Kerr[GwH],-1.0,-75870.0,-752.0
11656,2062-06-01,Hydro_Kerr[GwH],-1.0,-75778.0,-753.0
11657,2062-07-01,Hydro_Kerr[GwH],-2.0,-76095.0,-755.0
11658,2062-08-01,Hydro_Kerr[GwH],-1.0,-76226.0,-756.0
11659,2062-10-01,Hydro_Kerr[GwH],-1.0,-76496.0,-757.0
11660,2062-12-01,Hydro_Kerr[GwH],-1.0,-76567.0,-758.0
11661,2063-02-01,Hydro_Kerr[GwH],-1.0,-77030.0,-759.0
11662,2063-03-01,Hydro_Kerr[GwH],-1.0,-77207.0,-760.0
11663,2063-04-01,Hydro_Kerr[GwH],-1.0,-77973.0,-761.0
11664,2063-05-01,Hydro_Kerr[GwH],-2.0,-78114.0,-763.0
11665,2063-06-01,Hydro_Kerr[GwH],-2.0,-77914.0,-765.0
11666,2063-07-01,Hydro_Kerr[GwH],-1.0,-78080.0,-766.0
11667,2063-08-01,Hydro_Kerr[GwH],-1.0,-78353.0,-767.0
11668,2063-10-01,Hydro_Kerr[GwH],-1.0,-78858.0,-768.0
11669,2063-11-01,Hydro_Kerr[GwH],-1.0,-79084.0,-769.0
11670,2063-12-01,Hydro_Kerr[GwH],-1.0,-79170.0,-770.0
11671,2064-01-01,Hydro_Kerr[GwH],-1.0,-79554.0,-771.0
11672,2064-05-01,Hydro_Kerr[GwH],-1.0,-82702.0,-772.0
11673,2064-06-01,Hydro_Kerr[GwH],-1.0,-82717.0,-773.0
11674,2064-07-01,Hydro_Kerr[GwH],-1.0,-82852.0,-774.0
11675,2064-10-01,Hydro_Kerr[GwH],-1.0,-83070.0,-775.0
11676,2065-05-01,Hydro_Kerr[GwH],-1.0,-85613.0,-776.0
11677,2065-06-01,Hydro_Kerr[GwH],-1.0,-86257.0,-777.0
11678,2065-07-01,Hydro_Kerr[GwH],-1.0,-86662.0,-778.0
11679,2065-10-01,Hydro_Kerr[GwH],1.0,-87317.0,-777.0
11680,2065-11-01,Hydro_Kerr[GwH],1.0,-87491.0,-776.0
11681,2065-12-01,Hydro_Kerr[GwH],1.0,-87490.0,-775.0
11682,2066-01-01,Hydro_Kerr[GwH],1.0,-87374.0,-774.0
11683,2066-02-01,Hydro_Kerr[GwH],1.0,-87275.0,-773.0
11684,2066-03-01,Hydro_Kerr[GwH],1.0,-87101.0,-772.0
11685,2066-04-01,Hydro_Kerr[GwH],1.0,-85958.0,-771.0
11686,2066-05-01,Hydro_Kerr[GwH],2.0,-85707.0,-769.0
11687,2066-06-01,Hydro_Kerr[GwH],2.0,-85525.0,-767.0
11688,2066-07-01,Hydro_Kerr[GwH],2.0,-85631.0,-765.0
11689,2066-10-01,Hydro_Kerr[GwH],-2.0,-85507.0,-767.0
11690,2066-12-01,Hydro_Kerr[GwH],-1.0,-85602.0,-768.0
11691,2067-01-01,Hydro_Kerr[GwH],-1.0,-85800.0,-769.0
11692,2067-02-01,Hydro_Kerr[GwH],-1.0,-86030.0,-770.0
11693,2067-03-01,Hydro_Kerr[GwH],-1.0,-86140.0,-771.0
11694,2067-04-01,Hydro_Kerr[GwH],-2.0,-86378.0,-773.0
11695,2067-05-01,Hydro_Kerr[GwH],-4.0,-86856.0,-777.0
11696,2067-06-01,Hydro_Kerr[GwH],-4.0,-86994.0,-781.0
11697,2067-07-01,Hydro_Kerr[GwH],-4.0,-87332.0,-785.0
11698,2067-08-01,Hydro_Kerr[GwH],-2.0,-87579.0,-787.0
11699,2067-09-01,Hydro_Kerr[GwH],-2.0,-87676.0,-789.0
11700,2067-10-01,Hydro_Kerr[GwH],-2.0,-87684.0,-791.0
11701,2067-11-01,Hydro_Kerr[GwH],-2.0,-87786.0,-793.0
11702,2067-12-01,Hydro_Kerr[GwH],-3.0,-87969.0,-796.0
11703,2068-01-01,Hydro_Kerr[GwH],-2.0,-88113.0,-798.0
11704,2068-02-01,Hydro_Kerr[GwH],-2.0,-88287.0,-800.0
11705,2068-03-01,Hydro_Kerr[GwH],-2.0,-88464.0,-802.0
11706,2068-04-01,Hydro_Kerr[GwH],-2.0,-88698.0,-804.0
11707,2068-05-01,Hydro_Kerr[GwH],-3.0,-88917.0,-807.0
11708,2068-06-01,Hydro_Kerr[GwH],-3.0,-89232.0,-810.0
11709,2068-07-01,Hydro_Kerr[GwH],-3.0,-89532.0,-813.0
11710,2068-08-01,Hydro_Kerr[GwH],-2.0,-89501.0,-815.0
11711,2068-09-01,Hydro_Kerr[GwH],-2.0,-89590.0,-817.0
11712,2068-10-01,Hydro_Kerr[GwH],-4.0,-89718.0,-821.0
11713,2068-11-01,Hydro_Kerr[GwH],-5.0,-89881.0,-826.0
11714,2068-12-01,Hydro_Kerr[GwH],-7.0,-90232.0,-833.0
11715,2069-01-01,Hydro_Kerr[GwH],-7.0,-90244.0,-840.0
11716,2069-02-01,Hydro_Kerr[GwH],-7.0,-90401.0,-847.0
11717,2069-03-01,Hydro_Kerr[GwH],-6.0,-90462.0,-853.0
11718,2069-04-01,Hydro_Kerr[GwH],-7.0,-91178.0,-860.0
11719,2069-05-01,Hydro_Kerr[GwH],-10.0,-91777.0,-870.0
11720,2069-06-01,Hydro_Kerr[GwH],-9.0,-92037.0,-879.0
11721,2069-07-01,Hydro_Kerr[GwH],-9.0,-92297.0,-888.0
11722,2069-08-01,Hydro_Kerr[GwH],-5.0,-92413.0,-893.0
11723,2069-09-01,Hydro_Kerr[GwH],-4.0,-92462.0,-897.0
11724,2069-10-01,Hydro_Kerr[GwH],-5.0,-92699.0,-902.0
11725,2069-11-01,Hydro_Kerr[GwH],-3.0,-92863.0,-905.0
11726,2069-12-01,Hydro_Kerr[GwH],-4.0,-92861.0,-909.0
11727,2070-01-01,Hydro_Kerr[GwH],-3.0,-93132.0,-912.0
11728,2070-02-01,Hydro_Kerr[GwH],-1.0,-93334.0,-913.0
11729,2070-03-01,Hydro_Kerr[GwH],-1.0,-93516.0,-914.0
11730,2070-04-01,Hydro_Kerr[GwH],-2.0,-94615.0,-916.0
11731,2070-05-01,Hydro_Kerr[GwH],-3.0,-94567.0,-919.0
11732,2070-06-01,Hydro_Kerr[GwH],-3.0,-94561.0,-922.0
11733,2070-07-01,Hydro_Kerr[GwH],-3.0,-94583.0,-925.0
11734,2070-08-01,Hydro_Kerr[GwH],-2.0,-94623.0,-927.0
11735,2070-09-01,Hydro_Kerr[GwH],-1.0,-94523.0,-928.0
11736,2070-10-01,Hydro_Kerr[GwH],-3.0,-94729.0,-931.0
11737,2070-11-01,Hydro_Kerr[GwH],-3.0,-94983.0,-934.0
11738,2070-12-01,Hydro_Kerr[GwH],-3.0,-95188.0,-937.0
11739,2023-10-01,Hydro_Keswick[GwH],3.0,-228.0,3.0
11740,2024-05-01,Hydro_Keswick[GwH],2.0,-297.0,5.0
11741,2025-08-01,Hydro_Keswick[GwH],-3.0,-1446.0,2.0
11742,2025-09-01,Hydro_Keswick[GwH],-2.0,-1721.0,0.0
11743,2026-02-01,Hydro_Keswick[GwH],12.0,-2937.0,12.0
11744,2027-01-01,Hydro_Keswick[GwH],-1.0,-3715.0,11.0
11745,2030-12-01,Hydro_Keswick[GwH],6.0,-5068.0,17.0
11746,2031-02-01,Hydro_Keswick[GwH],-1.0,-5164.0,16.0
11747,2031-09-01,Hydro_Keswick[GwH],3.0,-5857.0,19.0
11748,2035-01-01,Hydro_Keswick[GwH],2.0,-10784.0,21.0
11749,2036-04-01,Hydro_Keswick[GwH],3.0,-11152.0,24.0
11750,2036-09-01,Hydro_Keswick[GwH],2.0,-11105.0,26.0
11751,2036-10-01,Hydro_Keswick[GwH],2.0,-11203.0,28.0
11752,2037-01-01,Hydro_Keswick[GwH],16.0,-11323.0,44.0
11753,2037-06-01,Hydro_Keswick[GwH],-2.0,-12057.0,42.0
11754,2037-07-01,Hydro_Keswick[GwH],-2.0,-12505.0,40.0
11755,2037-08-01,Hydro_Keswick[GwH],-2.0,-12891.0,38.0
11756,2037-10-01,Hydro_Keswick[GwH],4.0,-13367.0,42.0
11757,2037-11-01,Hydro_Keswick[GwH],6.0,-13531.0,48.0
11758,2037-12-01,Hydro_Keswick[GwH],-2.0,-13748.0,46.0
11759,2038-01-01,Hydro_Keswick[GwH],-1.0,-13978.0,45.0
11760,2042-11-01,Hydro_Keswick[GwH],5.0,-26092.0,50.0
11761,2043-10-01,Hydro_Keswick[GwH],2.0,-28260.0,52.0
11762,2045-10-01,Hydro_Keswick[GwH],2.0,-36219.0,54.0
11763,2047-11-01,Hydro_Keswick[GwH],2.0,-37970.0,56.0
11764,2048-07-01,Hydro_Keswick[GwH],1.0,-39921.0,57.0
11765,2053-11-01,Hydro_Keswick[GwH],3.0,-51556.0,60.0
11766,2054-10-01,Hydro_Keswick[GwH],1.0,-54510.0,61.0
11767,2055-10-01,Hydro_Keswick[GwH],1.0,-56416.0,62.0
11768,2056-12-01,Hydro_Keswick[GwH],3.0,-59587.0,65.0
11769,2059-07-01,Hydro_Keswick[GwH],1.0,-68346.0,66.0
11770,2066-12-01,Hydro_Keswick[GwH],2.0,-85602.0,68.0
11771,2067-04-01,Hydro_Keswick[GwH],4.0,-86378.0,72.0
11772,2070-05-01,Hydro_Keswick[GwH],1.0,-94567.0,73.0
11773,2070-11-01,Hydro_Keswick[GwH],8.0,-94983.0,81.0
11774,2070-12-01,Hydro_Keswick[GwH],-2.0,-95188.0,79.0
11775,2022-05-01,Hydro_Kootenay Lake CAN[GwH],-1.0,-122.0,-1.0
11776,2022-06-01,Hydro_Kootenay Lake CAN[GwH],-1.0,-123.0,-2.0
11777,2022-07-01,Hydro_Kootenay Lake CAN[GwH],-1.0,-157.0,-3.0
11778,2023-05-01,Hydro_Kootenay Lake CAN[GwH],-1.0,-97.0,-4.0
11779,2023-06-01,Hydro_Kootenay Lake CAN[GwH],-1.0,-147.0,-5.0
11780,2023-07-01,Hydro_Kootenay Lake CAN[GwH],-2.0,-190.0,-7.0
11781,2023-08-01,Hydro_Kootenay Lake CAN[GwH],-1.0,-220.0,-8.0
11782,2023-09-01,Hydro_Kootenay Lake CAN[GwH],-1.0,-236.0,-9.0
11783,2023-10-01,Hydro_Kootenay Lake CAN[GwH],-1.0,-228.0,-10.0
11784,2023-11-01,Hydro_Kootenay Lake CAN[GwH],-1.0,-235.0,-11.0
11785,2023-12-01,Hydro_Kootenay Lake CAN[GwH],-1.0,-236.0,-12.0
11786,2024-01-01,Hydro_Kootenay Lake CAN[GwH],-2.0,-259.0,-14.0
11787,2024-02-01,Hydro_Kootenay Lake CAN[GwH],-1.0,-249.0,-15.0
11788,2024-03-01,Hydro_Kootenay Lake CAN[GwH],-2.0,-248.0,-17.0
11789,2024-04-01,Hydro_Kootenay Lake CAN[GwH],-3.0,-249.0,-20.0
11790,2024-05-01,Hydro_Kootenay Lake CAN[GwH],-3.0,-297.0,-23.0
11791,2024-06-01,Hydro_Kootenay Lake CAN[GwH],-3.0,-340.0,-26.0
11792,2024-07-01,Hydro_Kootenay Lake CAN[GwH],-3.0,-388.0,-29.0
11793,2024-08-01,Hydro_Kootenay Lake CAN[GwH],-2.0,-432.0,-31.0
11794,2024-09-01,Hydro_Kootenay Lake CAN[GwH],-2.0,-443.0,-33.0
11795,2024-10-01,Hydro_Kootenay Lake CAN[GwH],-1.0,-463.0,-34.0
11796,2024-11-01,Hydro_Kootenay Lake CAN[GwH],-1.0,-469.0,-35.0
11797,2024-12-01,Hydro_Kootenay Lake CAN[GwH],-1.0,-430.0,-36.0
11798,2025-01-01,Hydro_Kootenay Lake CAN[GwH],-2.0,-439.0,-38.0
11799,2025-02-01,Hydro_Kootenay Lake CAN[GwH],-1.0,-496.0,-39.0
11800,2025-03-01,Hydro_Kootenay Lake CAN[GwH],-1.0,-497.0,-40.0
11801,2025-04-01,Hydro_Kootenay Lake CAN[GwH],-2.0,-538.0,-42.0
11802,2025-05-01,Hydro_Kootenay Lake CAN[GwH],-2.0,-546.0,-44.0
11803,2025-06-01,Hydro_Kootenay Lake CAN[GwH],-2.0,-647.0,-46.0
11804,2025-07-01,Hydro_Kootenay Lake CAN[GwH],-1.0,-692.0,-47.0
11805,2025-08-01,Hydro_Kootenay Lake CAN[GwH],-16.0,-1446.0,-63.0
11806,2025-09-01,Hydro_Kootenay Lake CAN[GwH],-11.0,-1721.0,-74.0
11807,2025-10-01,Hydro_Kootenay Lake CAN[GwH],-10.0,-1993.0,-84.0
11808,2025-11-01,Hydro_Kootenay Lake CAN[GwH],-8.0,-2193.0,-92.0
11809,2025-12-01,Hydro_Kootenay Lake CAN[GwH],-9.0,-2346.0,-101.0
11810,2026-01-01,Hydro_Kootenay Lake CAN[GwH],-10.0,-2771.0,-111.0
11811,2026-02-01,Hydro_Kootenay Lake CAN[GwH],-8.0,-2937.0,-119.0
11812,2026-03-01,Hydro_Kootenay Lake CAN[GwH],-10.0,-2968.0,-129.0
11813,2026-04-01,Hydro_Kootenay Lake CAN[GwH],-12.0,-3341.0,-141.0
11814,2026-05-01,Hydro_Kootenay Lake CAN[GwH],-14.0,-3721.0,-155.0
11815,2026-06-01,Hydro_Kootenay Lake CAN[GwH],-14.0,-4081.0,-169.0
11816,2026-07-01,Hydro_Kootenay Lake CAN[GwH],-13.0,-4189.0,-182.0
11817,2026-08-01,Hydro_Kootenay Lake CAN[GwH],6.0,-4133.0,-176.0
11818,2026-09-01,Hydro_Kootenay Lake CAN[GwH],4.0,-4072.0,-172.0
11819,2026-10-01,Hydro_Kootenay Lake CAN[GwH],3.0,-3965.0,-169.0
11820,2026-11-01,Hydro_Kootenay Lake CAN[GwH],2.0,-3898.0,-167.0
11821,2026-12-01,Hydro_Kootenay Lake CAN[GwH],3.0,-3859.0,-164.0
11822,2027-01-01,Hydro_Kootenay Lake CAN[GwH],3.0,-3715.0,-161.0
11823,2027-02-01,Hydro_Kootenay Lake CAN[GwH],2.0,-3692.0,-159.0
11824,2027-03-01,Hydro_Kootenay Lake CAN[GwH],2.0,-3644.0,-157.0
11825,2027-04-01,Hydro_Kootenay Lake CAN[GwH],2.0,-3661.0,-155.0
11826,2027-06-01,Hydro_Kootenay Lake CAN[GwH],2.0,-3669.0,-153.0
11827,2027-07-01,Hydro_Kootenay Lake CAN[GwH],1.0,-3535.0,-152.0
11828,2028-01-01,Hydro_Kootenay Lake CAN[GwH],-1.0,-3740.0,-153.0
11829,2028-03-01,Hydro_Kootenay Lake CAN[GwH],-1.0,-3723.0,-154.0
11830,2028-04-01,Hydro_Kootenay Lake CAN[GwH],-2.0,-3761.0,-156.0
11831,2028-06-01,Hydro_Kootenay Lake CAN[GwH],-2.0,-3950.0,-158.0
11832,2028-07-01,Hydro_Kootenay Lake CAN[GwH],-2.0,-3962.0,-160.0
11833,2032-05-01,Hydro_Kootenay Lake CAN[GwH],-1.0,-6503.0,-161.0
11834,2032-06-01,Hydro_Kootenay Lake CAN[GwH],-1.0,-6591.0,-162.0
11835,2032-07-01,Hydro_Kootenay Lake CAN[GwH],-1.0,-6851.0,-163.0
11836,2032-08-01,Hydro_Kootenay Lake CAN[GwH],-1.0,-6884.0,-164.0
11837,2032-10-01,Hydro_Kootenay Lake CAN[GwH],-1.0,-7025.0,-165.0
11838,2032-12-01,Hydro_Kootenay Lake CAN[GwH],-1.0,-7182.0,-166.0
11839,2033-01-01,Hydro_Kootenay Lake CAN[GwH],-2.0,-7344.0,-168.0
11840,2033-02-01,Hydro_Kootenay Lake CAN[GwH],-1.0,-7429.0,-169.0
11841,2033-03-01,Hydro_Kootenay Lake CAN[GwH],-2.0,-7501.0,-171.0
11842,2033-04-01,Hydro_Kootenay Lake CAN[GwH],-3.0,-7707.0,-174.0
11843,2033-05-01,Hydro_Kootenay Lake CAN[GwH],-4.0,-7812.0,-178.0
11844,2033-06-01,Hydro_Kootenay Lake CAN[GwH],-6.0,-7960.0,-184.0
11845,2033-07-01,Hydro_Kootenay Lake CAN[GwH],-7.0,-8050.0,-191.0
11846,2033-08-01,Hydro_Kootenay Lake CAN[GwH],-7.0,-8151.0,-198.0
11847,2033-09-01,Hydro_Kootenay Lake CAN[GwH],-5.0,-8414.0,-203.0
11848,2033-10-01,Hydro_Kootenay Lake CAN[GwH],-6.0,-8548.0,-209.0
11849,2033-11-01,Hydro_Kootenay Lake CAN[GwH],-6.0,-9106.0,-215.0
11850,2033-12-01,Hydro_Kootenay Lake CAN[GwH],-7.0,-9343.0,-222.0
11851,2034-01-01,Hydro_Kootenay Lake CAN[GwH],-8.0,-9504.0,-230.0
11852,2034-02-01,Hydro_Kootenay Lake CAN[GwH],-7.0,-9676.0,-237.0
11853,2034-03-01,Hydro_Kootenay Lake CAN[GwH],-9.0,-9896.0,-246.0
11854,2034-04-01,Hydro_Kootenay Lake CAN[GwH],-10.0,-10161.0,-256.0
11855,2034-05-01,Hydro_Kootenay Lake CAN[GwH],-12.0,-10491.0,-268.0
11856,2034-06-01,Hydro_Kootenay Lake CAN[GwH],-10.0,-10682.0,-278.0
11857,2034-07-01,Hydro_Kootenay Lake CAN[GwH],-8.0,-10831.0,-286.0
11858,2034-08-01,Hydro_Kootenay Lake CAN[GwH],-5.0,-10912.0,-291.0
11859,2034-09-01,Hydro_Kootenay Lake CAN[GwH],-2.0,-11045.0,-293.0
11860,2037-01-01,Hydro_Kootenay Lake CAN[GwH],-1.0,-11323.0,-294.0
11861,2037-02-01,Hydro_Kootenay Lake CAN[GwH],-1.0,-11426.0,-295.0
11862,2037-03-01,Hydro_Kootenay Lake CAN[GwH],-3.0,-11541.0,-298.0
11863,2037-04-01,Hydro_Kootenay Lake CAN[GwH],-4.0,-11611.0,-302.0
11864,2037-05-01,Hydro_Kootenay Lake CAN[GwH],-8.0,-11655.0,-310.0
11865,2037-06-01,Hydro_Kootenay Lake CAN[GwH],-9.0,-12057.0,-319.0
11866,2037-07-01,Hydro_Kootenay Lake CAN[GwH],-15.0,-12505.0,-334.0
11867,2037-08-01,Hydro_Kootenay Lake CAN[GwH],-13.0,-12891.0,-347.0
11868,2037-09-01,Hydro_Kootenay Lake CAN[GwH],-7.0,-13197.0,-354.0
11869,2037-10-01,Hydro_Kootenay Lake CAN[GwH],-7.0,-13367.0,-361.0
11870,2037-11-01,Hydro_Kootenay Lake CAN[GwH],-6.0,-13531.0,-367.0
11871,2037-12-01,Hydro_Kootenay Lake CAN[GwH],-8.0,-13748.0,-375.0
11872,2038-01-01,Hydro_Kootenay Lake CAN[GwH],-9.0,-13978.0,-384.0
11873,2038-02-01,Hydro_Kootenay Lake CAN[GwH],-8.0,-14141.0,-392.0
11874,2038-03-01,Hydro_Kootenay Lake CAN[GwH],-10.0,-14474.0,-402.0
11875,2038-04-01,Hydro_Kootenay Lake CAN[GwH],-11.0,-14574.0,-413.0
11876,2038-05-01,Hydro_Kootenay Lake CAN[GwH],-10.0,-14950.0,-423.0
11877,2038-06-01,Hydro_Kootenay Lake CAN[GwH],-8.0,-15284.0,-431.0
11878,2038-07-01,Hydro_Kootenay Lake CAN[GwH],-6.0,-15507.0,-437.0
11879,2038-08-01,Hydro_Kootenay Lake CAN[GwH],-4.0,-15680.0,-441.0
11880,2038-09-01,Hydro_Kootenay Lake CAN[GwH],-2.0,-16051.0,-443.0
11881,2038-10-01,Hydro_Kootenay Lake CAN[GwH],-2.0,-16222.0,-445.0
11882,2038-11-01,Hydro_Kootenay Lake CAN[GwH],-1.0,-16368.0,-446.0
11883,2038-12-01,Hydro_Kootenay Lake CAN[GwH],-1.0,-16474.0,-447.0
11884,2039-01-01,Hydro_Kootenay Lake CAN[GwH],-1.0,-16495.0,-448.0
11885,2039-05-01,Hydro_Kootenay Lake CAN[GwH],-3.0,-17247.0,-451.0
11886,2039-06-01,Hydro_Kootenay Lake CAN[GwH],-3.0,-17594.0,-454.0
11887,2039-07-01,Hydro_Kootenay Lake CAN[GwH],-3.0,-17879.0,-457.0
11888,2039-08-01,Hydro_Kootenay Lake CAN[GwH],-2.0,-17999.0,-459.0
11889,2039-09-01,Hydro_Kootenay Lake CAN[GwH],-2.0,-18306.0,-461.0
11890,2039-10-01,Hydro_Kootenay Lake CAN[GwH],-2.0,-18412.0,-463.0
11891,2039-11-01,Hydro_Kootenay Lake CAN[GwH],-2.0,-18521.0,-465.0
11892,2039-12-01,Hydro_Kootenay Lake CAN[GwH],-2.0,-18626.0,-467.0
11893,2040-01-01,Hydro_Kootenay Lake CAN[GwH],-2.0,-18749.0,-469.0
11894,2040-02-01,Hydro_Kootenay Lake CAN[GwH],-2.0,-18859.0,-471.0
11895,2040-03-01,Hydro_Kootenay Lake CAN[GwH],-2.0,-18956.0,-473.0
11896,2040-04-01,Hydro_Kootenay Lake CAN[GwH],-3.0,-19181.0,-476.0
11897,2040-05-01,Hydro_Kootenay Lake CAN[GwH],-3.0,-19454.0,-479.0
11898,2040-06-01,Hydro_Kootenay Lake CAN[GwH],-4.0,-19687.0,-483.0
11899,2040-07-01,Hydro_Kootenay Lake CAN[GwH],-4.0,-19869.0,-487.0
11900,2040-08-01,Hydro_Kootenay Lake CAN[GwH],-3.0,-19929.0,-490.0
11901,2040-09-01,Hydro_Kootenay Lake CAN[GwH],-2.0,-20039.0,-492.0
11902,2040-10-01,Hydro_Kootenay Lake CAN[GwH],-2.0,-20112.0,-494.0
11903,2040-11-01,Hydro_Kootenay Lake CAN[GwH],-2.0,-20183.0,-496.0
11904,2040-12-01,Hydro_Kootenay Lake CAN[GwH],-2.0,-20283.0,-498.0
11905,2041-01-01,Hydro_Kootenay Lake CAN[GwH],-2.0,-20304.0,-500.0
11906,2041-02-01,Hydro_Kootenay Lake CAN[GwH],-2.0,-20475.0,-502.0
11907,2041-03-01,Hydro_Kootenay Lake CAN[GwH],-3.0,-20785.0,-505.0
11908,2041-04-01,Hydro_Kootenay Lake CAN[GwH],-3.0,-21125.0,-508.0
11909,2041-05-01,Hydro_Kootenay Lake CAN[GwH],3.0,-21647.0,-505.0
11910,2041-06-01,Hydro_Kootenay Lake CAN[GwH],9.0,-21710.0,-496.0
11911,2041-07-01,Hydro_Kootenay Lake CAN[GwH],11.0,-21902.0,-485.0
11912,2041-08-01,Hydro_Kootenay Lake CAN[GwH],10.0,-22080.0,-475.0
11913,2041-09-01,Hydro_Kootenay Lake CAN[GwH],94.0,-22096.0,-381.0
11914,2041-10-01,Hydro_Kootenay Lake CAN[GwH],5.0,-22227.0,-376.0
11915,2041-11-01,Hydro_Kootenay Lake CAN[GwH],3.0,-22208.0,-373.0
11916,2041-12-01,Hydro_Kootenay Lake CAN[GwH],2.0,-22162.0,-371.0
11917,2042-02-01,Hydro_Kootenay Lake CAN[GwH],-2.0,-22075.0,-373.0
11918,2042-03-01,Hydro_Kootenay Lake CAN[GwH],-4.0,-22075.0,-377.0
11919,2042-04-01,Hydro_Kootenay Lake CAN[GwH],-7.0,-22388.0,-384.0
11920,2042-05-01,Hydro_Kootenay Lake CAN[GwH],-17.0,-22774.0,-401.0
11921,2042-06-01,Hydro_Kootenay Lake CAN[GwH],-27.0,-23357.0,-428.0
11922,2042-07-01,Hydro_Kootenay Lake CAN[GwH],-31.0,-24029.0,-459.0
11923,2042-08-01,Hydro_Kootenay Lake CAN[GwH],-43.0,-25027.0,-502.0
11924,2042-09-01,Hydro_Kootenay Lake CAN[GwH],-145.0,-25808.0,-647.0
11925,2042-10-01,Hydro_Kootenay Lake CAN[GwH],-20.0,-26000.0,-667.0
11926,2042-11-01,Hydro_Kootenay Lake CAN[GwH],-6.0,-26092.0,-673.0
11927,2042-12-01,Hydro_Kootenay Lake CAN[GwH],1.0,-25959.0,-672.0
11928,2043-01-01,Hydro_Kootenay Lake CAN[GwH],7.0,-25803.0,-665.0
11929,2043-02-01,Hydro_Kootenay Lake CAN[GwH],70.0,-25862.0,-595.0
11930,2043-03-01,Hydro_Kootenay Lake CAN[GwH],11.0,-26054.0,-584.0
11931,2043-04-01,Hydro_Kootenay Lake CAN[GwH],12.0,-26378.0,-572.0
11932,2043-05-01,Hydro_Kootenay Lake CAN[GwH],11.0,-26755.0,-561.0
11933,2043-06-01,Hydro_Kootenay Lake CAN[GwH],2.0,-27001.0,-559.0
11934,2043-07-01,Hydro_Kootenay Lake CAN[GwH],-5.0,-27605.0,-564.0
11935,2043-08-01,Hydro_Kootenay Lake CAN[GwH],-8.0,-27987.0,-572.0
11936,2043-09-01,Hydro_Kootenay Lake CAN[GwH],-10.0,-28078.0,-582.0
11937,2043-10-01,Hydro_Kootenay Lake CAN[GwH],-17.0,-28260.0,-599.0
11938,2043-11-01,Hydro_Kootenay Lake CAN[GwH],-21.0,-28500.0,-620.0
11939,2043-12-01,Hydro_Kootenay Lake CAN[GwH],-33.0,-28784.0,-653.0
11940,2044-01-01,Hydro_Kootenay Lake CAN[GwH],-44.0,-28968.0,-697.0
11941,2044-02-01,Hydro_Kootenay Lake CAN[GwH],-42.0,-29027.0,-739.0
11942,2044-03-01,Hydro_Kootenay Lake CAN[GwH],-58.0,-28905.0,-797.0
11943,2044-04-01,Hydro_Kootenay Lake CAN[GwH],-72.0,-29743.0,-869.0
11944,2044-05-01,Hydro_Kootenay Lake CAN[GwH],-82.0,-30573.0,-951.0
11945,2044-06-01,Hydro_Kootenay Lake CAN[GwH],-71.0,-30862.0,-1022.0
11946,2044-07-01,Hydro_Kootenay Lake CAN[GwH],-56.0,-30917.0,-1078.0
11947,2044-08-01,Hydro_Kootenay Lake CAN[GwH],-38.0,-30984.0,-1116.0
11948,2044-09-01,Hydro_Kootenay Lake CAN[GwH],-23.0,-31230.0,-1139.0
11949,2044-10-01,Hydro_Kootenay Lake CAN[GwH],-20.0,-31771.0,-1159.0
11950,2044-11-01,Hydro_Kootenay Lake CAN[GwH],-14.0,-32085.0,-1173.0
11951,2044-12-01,Hydro_Kootenay Lake CAN[GwH],-14.0,-32311.0,-1187.0
11952,2045-01-01,Hydro_Kootenay Lake CAN[GwH],-14.0,-32545.0,-1201.0
11953,2045-02-01,Hydro_Kootenay Lake CAN[GwH],-9.0,-32830.0,-1210.0
11954,2045-03-01,Hydro_Kootenay Lake CAN[GwH],-9.0,-33473.0,-1219.0
11955,2045-04-01,Hydro_Kootenay Lake CAN[GwH],-2.0,-33907.0,-1221.0
11956,2045-05-01,Hydro_Kootenay Lake CAN[GwH],-1.0,-34629.0,-1222.0
11957,2045-06-01,Hydro_Kootenay Lake CAN[GwH],4.0,-35395.0,-1218.0
11958,2045-07-01,Hydro_Kootenay Lake CAN[GwH],6.0,-35879.0,-1212.0
